 Number of states,orbitals,electrons,ActOrb,ActEl
   1   88   76    6    6
 Overlap Matrix (AO)
   1    1     1.00000000000000
   2    1    -0.76700224650057
   2    2     1.00000000000000
   3    1     0.36308948169472
   3    2     0.13231876865263
   3    3     1.00000000000000
   4    1     0.00000000000000
   4    2     0.00000000000000
   4    3     0.00000000000000
   4    4     1.00000000000000
   5    1     0.00000000000000
   5    2     0.00000000000000
   5    3     0.00000000000000
   5    4     0.20450482582059
   5    5     1.00000000000000
   6    1     0.00000000000000
   6    2     0.00000000000000
   6    3     0.00000000000000
   6    4     0.07458051727423
   6    5     0.64010960784232
   6    6     1.00000000000000
   7    1     0.00000000000000
   7    2     0.00000000000000
   7    3     0.00000000000000
   7    4     0.00000000000000
   7    5     0.00000000000000
   7    6     0.00000000000000
   7    7     1.00000000000000
   8    1     0.00000000000000
   8    2     0.00000000000000
   8    3     0.00000000000000
   8    4     0.00000000000000
   8    5     0.00000000000000
   8    6     0.00000000000000
   8    7     0.20450482582059
   8    8     1.00000000000000
   9    1     0.00000000000000
   9    2     0.00000000000000
   9    3     0.00000000000000
   9    4     0.00000000000000
   9    5     0.00000000000000
   9    6     0.00000000000000
   9    7     0.07458051727423
   9    8     0.64010960784232
   9    9     1.00000000000000
  10    1     0.00000000000000
  10    2     0.00000000000000
  10    3     0.00000000000000
  10    4     0.00000000000000
  10    5     0.00000000000000
  10    6     0.00000000000000
  10    7     0.00000000000000
  10    8     0.00000000000000
  10    9     0.00000000000000
  10   10     1.00000000000000
  11    1     0.00000000000000
  11    2     0.00000000000000
  11    3     0.00000000000000
  11    4     0.00000000000000
  11    5     0.00000000000000
  11    6     0.00000000000000
  11    7     0.00000000000000
  11    8     0.00000000000000
  11    9     0.00000000000000
  11   10     0.20450482582059
  11   11     1.00000000000000
  12    1     0.00000000000000
  12    2     0.00000000000000
  12    3     0.00000000000000
  12    4     0.00000000000000
  12    5     0.00000000000000
  12    6     0.00000000000000
  12    7     0.00000000000000
  12    8     0.00000000000000
  12    9     0.00000000000000
  12   10     0.07458051727423
  12   11     0.64010960784232
  12   12     1.00000000000000
  13    1     0.00000000000000
  13    2     0.00000000000000
  13    3     0.00000000000000
  13    4     0.00000000000000
  13    5     0.00000000000000
  13    6     0.00000000000000
  13    7     0.00000000000000
  13    8     0.00000000000000
  13    9     0.00000000000000
  13   10     0.00000000000000
  13   11     0.00000000000000
  13   12     0.00000000000000
  13   13     1.00000000000000
  14    1     0.00000000000000
  14    2     0.00000000000000
  14    3     0.00000000000000
  14    4     0.00000000000000
  14    5     0.00000000000000
  14    6     0.00000000000000
  14    7     0.00000000000000
  14    8     0.00000000000000
  14    9     0.00000000000000
  14   10     0.00000000000000
  14   11     0.00000000000000
  14   12     0.00000000000000
  14   13     0.40513624192423
  14   14     1.00000000000000
  15    1     0.00000000000000
  15    2     0.00000000000000
  15    3     0.00000000000000
  15    4     0.00000000000000
  15    5     0.00000000000000
  15    6     0.00000000000000
  15    7     0.00000000000000
  15    8     0.00000000000000
  15    9     0.00000000000000
  15   10     0.00000000000000
  15   11     0.00000000000000
  15   12     0.00000000000000
  15   13     0.00000000000000
  15   14     0.00000000000000
  15   15     1.00000000000000
  16    1     0.00000000000000
  16    2     0.00000000000000
  16    3     0.00000000000000
  16    4     0.00000000000000
  16    5     0.00000000000000
  16    6     0.00000000000000
  16    7     0.00000000000000
  16    8     0.00000000000000
  16    9     0.00000000000000
  16   10     0.00000000000000
  16   11     0.00000000000000
  16   12     0.00000000000000
  16   13     0.00000000000000
  16   14     0.00000000000000
